Name,Mean_SPVgeneral,Skew_SPVgeneral,Variance_TA,Skew_TA,Kurtosis_TA,CREDI_TA,Down Hours_TA,Mean_WOF20,Variance_WOF20,Down Hours_WOF20,Days above 25,Days below -2,cluster,is_centroid,selected
2034_MEHR_SP126,0.11022872925958499,-0.4154693795962559,-0.3101621393239704,1.1617188084677241,0.49690474508622406,0.8916312083075043,-0.15567507674389977,1.4793404040995708,0.5803174730225812,-0.4829394872674806,1.1326582755213483,-0.5812680934851224,1,False,False
2035_MEHR_SP126,-0.019156439565051194,0.2001284062310775,-0.7877766616086276,0.5614105204180495,0.9580837297599409,0.46959303264697305,-0.6200393958166064,0.7854114550281391,0.42399982934373603,-0.09590978390053244,-0.10966736707014567,-0.5812680934851224,1,False,True
2036_MEHR_SP126,0.42220098864731365,0.08616619667256292,0.559601490628157,0.09842529741003922,1.9334438109367849,0.11888343679196378,-0.03275510993053624,-0.1142523581560624,-1.1773805599582579,-0.3155752912169084,2.6234490466311406,0.5615640903161353,2,False,False
2037_MEHR_SP126,-1.8532531367671634,0.44468142200202326,0.006093731241115913,-0.7316037968628837,0.48912461179667854,-0.85213575870341,-0.4083438974158137,1.251562477146212,1.059961167131457,-0.09590978390053244,-0.6065976241067432,0.2758560443658209,1,False,False
2038_MEHR_SP126,-0.7344643959685846,0.8519970890849237,-0.3506450318077849,0.25167836786199205,0.6090462675911489,1.631845625357823,-0.7361304755847831,0.6418146451218376,0.24021643351887337,-0.5457010607864451,1.1326582755213483,-0.8669761394354369,1,False,False
2039_MEHR_SP126,-2.1600784029606497,1.4713416769994125,-0.845074057526118,0.05370541165494817,0.4793818704023061,-0.42939449461592005,0.07650708279245357,0.29706338587901143,1.1520355924829664,0.43756359101066633,-0.6065976241067432,-0.1527060245596508,1,False,False
2040_MEHR_SP126,0.7205147810627095,-0.14302172164697932,0.5571637056692644,0.7553901193755436,-0.45542596195425367,1.0320319450965219,0.5886736111814682,0.5683870929075985,0.9181560727815024,-0.23189319319162233,1.6295885325579458,-0.7241221164602797,1,False,False
2041_MEHR_SP126,-1.1899292518964266,1.3539075894291317,-1.4462329094028838,-0.018842500128302263,0.15242925299532317,-0.05238762970047239,-1.3029281003352926,-0.34158980053788945,0.841682725386504,0.7199906718460068,-0.855062752625042,-0.7241221164602797,1,False,False
2042_MEHR_SP126,-1.4908051990529552,1.0299797473384755,-0.8820204934408953,0.018713324785291675,-0.8002157648476993,-0.9873994122045929,-0.31956836582838444,1.1271923715874101,0.2442340399160577,-0.817667879368625,-0.6065976241067432,-0.7241221164602797,3,False,False
2043_MEHR_SP126,0.6450164642442014,0.8835276247012886,0.205155826205307,-0.13132059342193733,-0.39829343197831146,0.24274830158675983,-0.8522215553529597,-0.13618089986383186,-1.3016244833954604,-0.3260355534700692,0.3872628899664519,-0.7241221164602797,2,False,False
2044_MEHR_SP126,0.09954322789237473,1.0476628311685383,0.21132516297149065,1.792299733415332,0.8534562841184823,-0.9701229916915356,1.4217978306942656,1.0160461814753385,0.3521378561855099,-0.7026049945838565,1.381123404039647,-0.5812680934851224,2,False,False
