Name,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,cluster,is_centroid,selected
2041_CMR5_SP126,-2.00271816022813,-0.6141437856939091,-0.07741338160440049,-0.8517000832390397,-0.8849596210709673,-0.18386095392842833,0,False,False
2042_CMR5_SP126,1.068343083913172,0.8625058975270622,-2.1407390536545425,-1.4525316705830662,1.3089672725966306,0.8958743118004747,1,False,False
2043_CMR5_SP126,0.18729413399304096,-0.7448119726081702,-0.45120046818653375,-0.5682967656953316,-0.035368270162443725,1.0176282613663543,0,False,False
2044_CMR5_SP126,1.0520174610719157,-2.3138850035694967,-1.257264564825958,-0.6837783965914116,-0.49897405134277717,0.10177847225102117,0,False,False
2045_CMR5_SP126,-0.7990451294488097,-1.4519876697872425,0.7359928545947557,-0.058073130514959916,-1.4973970331199633,1.3876218922076535,0,False,False
2046_CMR5_SP126,0.10206981293986186,-1.7461324460183352,-0.823941719063081,-1.788276874963499,-0.9558690782971913,1.1672489533555743,0,False,False
2047_CMR5_SP126,-2.3420820578347707,0.23167309805033076,-0.1824796597089064,-1.0410384419512568,-0.2647219840043713,0.1715704200339545,2,False,False
2048_CMR5_SP126,0.5346350100852852,0.17818909777040198,-1.4526401170387175,1.321330376005101,2.6983282562272795,-0.07047723949486097,2,False,False
2049_CMR5_SP126,-0.8574583571823827,-1.554278455319768,-0.2574825285395066,-0.8543493951103153,-0.11094098989768714,0.3525547925172806,0,False,False
2050_CMR5_SP126,-1.6475049067984766,1.6216983121769581,0.7480657462432503,-1.509028222763356,0.5772003186737938,0.9270754880870816,2,False,False
2051_CMR5_SP126,-2.4282401757132708,-0.8238915694253581,-0.5261481991099621,0.24191973882367254,-1.3555260018395168,0.012255955438818474,0,False,False
2052_CMR5_SP126,1.430291426343758,-0.5641222930484988,-0.15050390110570094,-1.0275375407392666,-0.37905253556099466,1.0580417287463295,1,False,False
2053_CMR5_SP126,-0.8296146804249755,2.1669195355901896,-0.23789883867193434,-0.18928984488345205,-0.8393267677505887,-0.6792640049403355,3,False,False
2054_CMR5_SP126,1.1660323395536207,-1.3541537168204867,-1.159072384802807,-1.0902295884000697,1.3872887634546651,-0.5195233240939644,1,False,False
2055_CMR5_SP126,-2.0637268506155024,-1.2561029034756326,-0.10728189662841776,0.4141355392404659,0.7817027429511901,-0.32068435046585614,2,False,False
2056_CMR5_SP126,1.3933163179743344,-1.3356314496507637,0.6479803817825621,0.6439035171067529,-1.2265091000025117,0.687577497155355,0,False,False
2057_CMR5_SP126,-2.721140560268981,0.7288769549290941,1.3393733963486916,-1.9546200909049254,0.9766156884790995,-0.41132477520121047,2,False,False
2058_CMR5_SP126,-0.7496873619741142,-0.12676063303760987,-0.8652289884509093,0.11419929499155904,-0.5182077417561842,-1.3394929746915734,2,False,False
2059_CMR5_SP126,-3.229335065512961,0.3588661650867293,-0.48767859239275224,-1.304143020935889,-0.2481382449970001,0.32936385037924415,2,False,False
2060_CMR5_SP126,1.0953547641689636,0.2414358129684161,-0.9433332987461018,-0.5633800236546931,-1.822947469348887,2.022015317336496,1,False,False
2061_CMR5_SP126,0.2178788818812302,-1.5180147635618266,0.014755546029227018,-1.333404035945939,0.8331313299814117,-0.9061848976847208,2,False,False
2062_CMR5_SP126,-0.30612763078270167,-0.2086495957035942,1.010133097448138,-0.11433274198309915,-1.814810200946128,0.7019859110772724,3,False,False
2063_CMR5_SP126,2.858953567411257,-1.7687810958623404,-0.16460236800228112,0.21170980977861276,1.284085350285587,-0.5393574129620329,1,False,False
2064_CMR5_SP126,2.2637362311363347,-1.217351378081308,1.1752080294183616,-0.11091593798026352,-0.12345226049605551,-1.9255501663305095,1,False,False
2016_ECE3_SP126,-1.2315018068809687,-0.9221999911975366,-1.5406768514321028,-0.041876374795451976,1.32693110264673,-0.315548184615939,2,False,False
2017_ECE3_SP126,-1.1692014637659232,0.05825631832419967,-0.34682348350349945,0.5925281472404569,-0.03873140035838049,0.5463922517833141,3,False,False
2018_ECE3_SP126,-0.6760226055552094,0.4838361015691853,-2.244019659340779,0.4209359230106437,0.556367858026326,1.8581258755135703,0,False,False
2019_ECE3_SP126,-1.3200054409804693,-1.8013960023726334,-0.6360953725691709,-1.602978099046486,0.7711147791640877,0.1911510740780982,0,False,False
2020_ECE3_SP126,-0.9118136378087035,-1.4829419371600696,-0.4598654179412379,0.35026931257580934,1.1092206947456127,-0.040581030705744564,2,False,False
2021_ECE3_SP126,0.5698388852739894,0.2720535554871921,-0.2740896448804846,0.8681733123092275,1.905184496750064,-0.017440884803099254,1,False,False
2022_ECE3_SP126,-1.425606540138032,-2.273176636205214,0.7719404676953218,-0.9865216264905505,-0.38036445873352964,0.19471196507976835,0,False,False
2023_ECE3_SP126,1.5844857294389372,2.9843668657416784,-0.9361964534754205,0.05299142551412446,-0.5154452852070105,-0.09028537291739,1,False,False
2024_ECE3_SP126,-0.22767925242925452,-0.1730055433923961,-3.0094015687053446,-0.15941311638007663,0.6530135002418302,2.315235622343926,0,False,False
2025_ECE3_SP126,-0.7961667742150362,0.2861138467516083,-0.932587503158681,-0.5094939610572928,1.151736377021932,-0.11986416242652312,2,False,True
2026_ECE3_SP126,-1.3019121450291928,-0.890319339754067,-0.01324736103194506,-0.999067099984715,0.019796982007964568,0.21888103049976548,0,False,False
2027_ECE3_SP126,-2.025669074516787,1.1377324344809296,0.09319469678603699,0.34464206866970337,-0.6396247382641609,-0.3133349030416919,3,False,False
2028_ECE3_SP126,-1.9753992862359835,-2.2780476669249765,0.3632638923335977,-0.7949296750955114,1.6067929176761997,-0.49996101037995594,2,False,False
2029_ECE3_SP126,-2.6132893180742114,-0.3681657959807186,-1.1697171075462685,-0.7217002694066669,1.1213494600123752,0.425035697129027,2,False,False
2030_ECE3_SP126,0.7425865307763995,-2.229692888006891,-2.2940937095773113,-0.4725984893110902,0.4520546958481083,-0.5968275219814264,0,False,False
2031_ECE3_SP126,-1.1341212531481788,0.9988432127430894,0.030507441362357446,0.9293613784499469,-0.6556033439539221,-0.08598641930124332,3,True,False
2032_ECE3_SP126,3.4050495112454104,1.76763622789183,-0.624673533085131,-1.4717064371989903,0.9277430996600835,-0.030044846593471695,1,False,False
2033_ECE3_SP126,0.5370834863364989,-0.16112639106374133,0.0380756287071056,-1.5122540546214136,1.8543431452113164,0.30891571206063356,1,False,False
2034_ECE3_SP126,4.18597581369849,-2.907048097376171,1.1437802189904032,-1.4651494688810773,-2.147770305176138,-0.38753956295981706,1,False,False
2035_ECE3_SP126,-0.5964765965253694,0.48761488958679683,-0.03663025482859171,0.6955793928811905,-0.7778235396711338,-0.2701141973140767,3,False,True
2036_ECE3_SP126,4.48526343257195,-0.650283966280837,1.5989902472476845,-0.47087037669780496,-1.9464686440554355,1.0122339080349898,1,False,False
2037_ECE3_SP126,4.7317753737377055,-0.11579395383961466,0.5270570396570244,-0.8162147430127051,-0.014913620974752462,-1.7222851866751707,1,False,False
2038_ECE3_SP126,1.83264894722259,-1.4678927272664182,-0.7456927424528285,-1.9740326426192245,-2.2975444832983003,3.32912818542946,0,False,True
2039_ECE3_SP126,0.29580881905464224,0.4657325156108436,-0.5142819077512202,0.2815308681763135,-0.08025667135470402,-1.884665245379413,1,False,False
2040_ECE3_SP126,-0.032696131954408104,-0.3559776918245194,-1.6342925406640154,1.5613180092783019,-0.6462748983752111,0.4184856856150026,0,False,True
2041_ECE3_SP126,-1.0650665718675483,-0.16029077719222873,-0.41112099263866064,-0.889447933117971,-0.380120673275004,-0.6569692882157695,2,False,False
2042_ECE3_SP126,1.2845297226533245,0.44484970670601204,-0.6311923729196921,-0.4786867500850268,0.2124674853454292,0.12498642825378252,1,True,True
2043_ECE3_SP126,7.389269265296646,-3.190721406151792,-0.5186626472193419,-1.2218560065210524,-1.3399618053291258,-1.4437569870503055,1,False,False
2044_ECE3_SP126,-0.02221181189946858,-0.32740975186740334,0.0729221209125629,-0.505903874064811,-2.3254374247632166,0.7116412128882245,0,False,False
2045_ECE3_SP126,2.5847129116339005,1.206581398016925,-0.18044543300190968,-0.6377722380130695,1.212373107439196,0.029528837632945733,1,False,False
2046_ECE3_SP126,1.2450781003895437,-0.8831650410462613,-1.4886788578167784,-0.47536172889176614,-0.38548111565073295,-0.07525026300291228,1,False,False
2047_ECE3_SP126,1.0549368969079311,-1.9474911449075654,0.4045590662897493,-0.01429037806152307,-1.062648679697954,-0.686448518100475,0,False,False
2048_ECE3_SP126,2.562394237829451,0.5363608116428551,-1.1773127414866318,-0.018498052942032182,1.274534330981395,0.13794259535205236,1,False,False
2049_ECE3_SP126,-1.3494146936562805,0.5429510906373017,-0.8336356342430318,-0.13337409934527114,-0.6332235381722371,0.7355763335350256,3,False,False
2050_ECE3_SP126,-0.13911004026377247,-0.3886003513438131,-0.6093936272238959,-0.2485442548209677,-0.5623572101613091,-0.4265069765568646,0,False,False
2051_ECE3_SP126,2.363622535541738,-0.8186988061813775,-0.13560340770959317,0.19121452886463663,-0.2646473377116972,0.29003915317173257,1,False,False
2052_ECE3_SP126,-0.38922905116522144,2.6909323197922435,1.6738615681788918,0.2841768276603347,-2.111549612122233,-1.1313722705293723,3,False,False
2053_ECE3_SP126,2.040429130996049,1.3919110717945609,0.8500517450617808,-0.5138984789480038,0.4944733971935139,-0.20398495412640005,1,False,False
2054_ECE3_SP126,1.745906442202216,0.08875582371356726,-0.3913743089174714,-0.264052491827653,-0.37517875626657915,0.508555464847589,1,False,False
2055_ECE3_SP126,-0.3012144524638269,-0.3001201309361205,-0.8688627460007898,-0.2774477255480283,-0.9366552285189901,-0.9347918160819171,0,False,False
2056_ECE3_SP126,-1.2390917743655716,-0.012896940636196758,-1.2802704290485918,1.3715938457110606,-0.8601268216736696,-0.9323213956837376,3,False,False
2057_ECE3_SP126,-0.07326896647385528,1.544334533192767,-0.35746868968016354,0.918236965056756,-0.7502528154150536,-1.3369822443849093,3,False,False
2058_ECE3_SP126,0.8523797746983637,0.5214382537618457,-1.0848708849158146,1.158941155471145,0.1401356656018489,-0.35639927258083415,1,False,False
2059_ECE3_SP126,1.309974079997442,1.173011793761707,-0.07829970135460404,1.0952261947348036,-0.37509558850736263,-0.06518735255299533,1,False,False
2060_ECE3_SP126,-2.2841206693867493,1.1135402021242629,1.7425107222464573,-1.616980218390378,-0.32351612464605817,-1.6164432174428716,2,False,True
2061_ECE3_SP126,-0.7310821372171418,0.19692676250644617,-0.10552269685109808,1.5600140156192372,0.061295723106892686,-0.28269165738405944,3,False,False
2062_ECE3_SP126,2.8953365690127226,-2.6647577421437765,0.029684652010774637,0.41504406388892734,-3.177643298252795,0.5910149327483336,0,False,False
2063_ECE3_SP126,-1.202775239141754,-0.6442335908927317,-0.5419626470356482,2.072170074018967,1.353107001926984,0.3457171145998018,2,False,False
2064_ECE3_SP126,3.5213421247269414,-0.35890407983072914,-0.8879025694316761,0.03371044442258006,-0.6849195995378379,0.8688449709925896,1,False,True
2016_MEHR_SP126,1.8192895982903183,-2.930248952360297,2.223295732079927,-0.061125883214666665,-0.6021185624951693,-1.6267866086431,0,False,False
2017_MEHR_SP126,-1.2252805884850921,-0.7196057759653912,1.0531438061458218,1.22803043463544,-1.1537117298552055,1.3351138757569887,3,False,False
2018_MEHR_SP126,-2.168987527377561,-0.795371624665871,-0.2951241623937368,0.5425429063070066,-0.864523099689953,0.47721719490927444,0,False,True
2019_MEHR_SP126,0.6841042035916789,-0.6287617507088257,1.1852067410525617,0.17620302882026073,0.3311579831436988,0.27019802386828523,1,False,False
2020_MEHR_SP126,0.25026791211970045,0.6421862741773826,-0.26396227792713944,-0.06922578536158745,-0.0030985164348491454,-0.14356779354417076,1,False,False
2021_MEHR_SP126,-2.0597887922749427,-0.7874103478971932,0.5317755685320439,0.6918148365732048,-0.6727716299669065,-0.12063673271196851,3,False,False
2022_MEHR_SP126,-2.170856798654679,1.2618472764163093,0.49621584892854614,0.31119819406456023,-0.18524761508786652,-1.3154945193917318,3,False,False
2023_MEHR_SP126,-0.31535728004358804,0.7376391311088331,-1.989487265447865,1.8804596821758224,-0.518733192067303,-0.015813815689885376,3,False,False
2024_MEHR_SP126,1.7368707465964253,0.28317146250879743,2.365208107248421,4.916592023329615,2.485569825768154,2.9282951882105555,3,False,False
2025_MEHR_SP126,1.5384200839031044,2.0709797821723073,0.5615666000049284,1.2602774198783726,-0.939395179071159,0.4028252321291475,1,False,False
2026_MEHR_SP126,0.36929284826621656,0.9472648117049918,1.0117673853876996,0.29043720945929274,-1.2799588217631634,0.3498711966683381,3,False,False
2027_MEHR_SP126,-0.29271830815736705,0.6774033960280699,-1.1247865678713638,-0.2823843493869423,3.327480465916257,1.0617083103167335,2,False,True
2028_MEHR_SP126,-1.4395664163732627,-2.17450206122138,-0.088330036658492,0.8466290749319669,-1.0408863929529735,1.401679593015814,0,False,False
2029_MEHR_SP126,-1.1905878133028611,-1.9287152127973954,-1.2601031287598852,-0.16326314854181043,1.9234691563572757,1.3094430980922427,0,False,False
2030_MEHR_SP126,0.9947467677465862,0.8000086977382616,0.42278289331872965,1.1475978556437436,-0.2746696472545048,-0.10185533900249485,1,False,False
2031_MEHR_SP126,0.9882634187190054,-0.9306896354254559,0.02664154598856823,1.1806640659915781,0.4783973292017828,-1.4873816137319786,1,False,False
2032_MEHR_SP126,-1.0420332672212103,2.048548662135729,0.03581613859114369,-0.6367119683522114,-0.5925053346323002,0.7532250601811971,3,False,False
2033_MEHR_SP126,-1.303732878515636,1.775739551718066,0.09273627379361826,-1.1864140130567382,-1.0454807733253582,-0.7500943050457326,3,False,False
2034_MEHR_SP126,-1.1177414470379092,1.8053865663553164,0.2566094156296041,-0.49346808031825184,-1.2420975938064467,-0.2183120504483331,3,False,False
2035_MEHR_SP126,-1.4015926064354902,0.5385084411490146,0.14138391894245372,-0.025081944652851188,-0.7106924885194673,0.714576407094674,3,False,False
2036_MEHR_SP126,1.4725965030577897,1.0891473858291687,0.9185722929758539,-1.8402821690805797,-0.6804888705014596,1.4885881714394018,1,False,False
2037_MEHR_SP126,-1.3883304378267352,-1.8033741639749254,1.213458302665781,0.1501930901079923,-0.799829279707872,-0.21805465837770946,0,False,False
2038_MEHR_SP126,-1.4866537374120588,1.1822679955708506,0.1546457256784632,-0.6321917073833108,-0.5189114812831492,1.1347824019870691,3,False,False
2039_MEHR_SP126,-2.0131350856612404,-1.114179017485075,1.7326836279967874,0.4647935340682842,0.6530738435211415,0.5060706426600542,2,False,True
2040_MEHR_SP126,0.022461212849394396,2.290610173900396,0.3542343648987588,0.09765769231790292,-0.6211646877360891,-0.7620099996137432,3,False,False
2041_MEHR_SP126,-2.186744674832127,-0.8886700453845431,0.15615218303224565,1.196640735863722,0.8231943624571436,1.3194049908099217,2,False,False
2042_MEHR_SP126,-2.3424615029412843,-1.1967301758706592,0.22880664129234368,-0.3908246532095421,0.577671959373823,-0.9147515021832267,2,False,False
2043_MEHR_SP126,-0.015739732100122805,0.20540877502021498,-1.0086565792686852,-0.5439243406452781,0.6614094277212612,0.45188546037927974,1,False,False
2044_MEHR_SP126,-0.6716807770746289,1.4800461705738046,2.2301683289727907,-1.31060462924208,0.2326288683511655,-0.9479779920363576,2,False,False
2045_MEHR_SP126,-1.473497377686361,0.8312685110884253,-0.6843797382561768,0.6434812319935548,-0.6474856071073785,0.5825253328961166,3,False,True
2046_MEHR_SP126,-0.7453027392040126,-1.4925766604495365,2.503026501678909,3.5663296524837254,1.4585099657837892,1.6776837524157735,3,False,False
2047_MEHR_SP126,-1.6058098868514685,-0.5940256453816611,0.42381707599134516,1.0128990130574196,0.6484766284930372,-0.8602884905711048,2,False,False
2048_MEHR_SP126,0.32901316750912335,-0.5327304147519033,1.9349370976538784,-1.011669308936425,-0.04803630154731445,-1.2943496853599907,2,False,False
2049_MEHR_SP126,0.9935605650850996,-0.35835138091392177,1.9289221878668763,-0.3621150137953036,1.4396354734946268,0.6164121126439777,1,False,False
2050_MEHR_SP126,0.31980554965323305,1.7446692205468914,1.8527734009946726,-1.5644268731659907,0.8042847660619562,1.0665439116475708,1,False,False
2051_MEHR_SP126,-1.1356879528520123,-1.2611540437779982,-0.9594204045955761,0.8071878089073976,0.6004833192588032,1.6599819808535952,0,False,False
2052_MEHR_SP126,0.6760382883055511,-3.6200351626340086,1.958688157163033,1.1512130495530761,-1.8795693722499132,0.18526284810385185,0,False,False
2053_MEHR_SP126,-0.3935894599950216,-1.8659848321579176,2.605291259437145,-0.6869807777973336,0.17708269458775225,-0.21958126127873986,0,False,False
2054_MEHR_SP126,2.2677337388342464,2.8314324909379582,1.1340590059088207,0.934987150207918,0.2980834926031339,1.315503610617083,1,False,False
2055_MEHR_SP126,-0.19085846541231005,2.0804516498209127,1.7199337561411312,2.2315426185786293,-1.0625533173146333,-0.2231066943247996,3,False,False
